LOA,No_of_Teus,GRT,port_waiting_time,ops_preparation_time,total_port_time,start_minutes_of_day,arrival_hour,arrival_day,arrival_month,arrival_year,arrival_dayofweek,Berth_Code_encoded,size_category_encoded,teu_category_encoded,grt_category_encoded,season_encoded,teu_per_meter,grt_per_meter,grt_per_teu,total_prep_ratio,waiting_ratio,teu_density,volume_index,avg_prep_time_by_size,avg_waiting_time_by_size,is_night_arrival,is_weekend,completion_minutes
302,5020,135340,0.504,0.408,26.708000000000002,1077,17,9,1,2022,6,7,0,3,3,3,16.62251655629139,448.1456953642384,26.9601593625498,0.8095238095238094,0.018870750336977684,0.00012282042674960388,5898.101980685522,0.33365267175572516,0.4695648854961832,0,1,1506
319,2678,95526,0.432,0.48,15.094000000000001,67,0,10,1,2022,0,8,0,4,4,3,8.39498432601881,299.45454545454544,35.670649738610905,1.1111111111111112,0.028620643964489198,8.788166913739515e-05,4337.514598596039,0.33365267175572516,0.4695648854961832,1,0,803
380,3456,108752,0.312,0.4536,18.816000000000003,963,15,9,1,2022,6,9,3,3,3,3,9.094736842105263,286.18947368421055,31.46759259259259,1.4538461538461538,0.016581632653061222,8.362822607497115e-05,5227.148773151533,0.33921854583772393,0.46746469968387777,0,1,1036
357,2876,98892,0.624,0.38880000000000003,16.1248,367,5,10,1,2022,0,0,3,1,1,3,8.056022408963585,277.00840336134456,34.38525730180807,0.6230769230769231,0.03869815439571343,8.146283227120076e-05,4665.2267016927135,0.33921854583772393,0.46746469968387777,0,0,862
281,2980,100660,0.432,0.2808,16.1576,597,9,10,1,2022,0,1,0,2,2,3,10.604982206405694,358.220640569395,33.77852348993289,0.65,0.02673664405604793,0.00010535448247969097,4384.564904972418,0.33365267175572516,0.4695648854961832,0,0,894
200,3108,102836,0.504,0.2928,16.848000000000003,742,12,10,1,2022,0,2,2,2,2,3,15.54,514.18,33.087516087516086,0.580952380952381,0.02991452991452991,0.00015111439573690146,3998.3922205145323,0.341793401319736,0.4713617276544691,0,0,932
210,2892,99164,0.576,0.4632,16.2528,1253,20,10,1,2022,0,3,1,2,2,3,13.771428571428572,472.20952380952383,34.28907330567082,0.8041666666666667,0.035440047253396334,0.00013887528308084154,3919.739511359215,0.33098196027352655,0.46991077824812766,1,0,867
194,2870,98790,0.48,0.216,15.454,1020,16,10,1,2022,0,4,2,1,1,3,14.793814432989691,509.22680412371136,34.42160278745644,0.45,0.031059919761873948,0.00014975012079147373,3803.051477846071,0.341793401319736,0.4713617276544691,0,0,861
369,2300,89100,0.384,0.20879999999999999,12.472,1157,19,10,1,2022,0,5,3,4,4,3,6.233062330623306,241.46341463414635,38.73913043478261,0.54375,0.03078896728672226,6.995580617983509e-05,4228.736607755901,0.33921854583772393,0.46746469968387777,0,0,690
275,3200,104400,0.432,0.2424,17.1352,804,13,10,1,2022,0,6,1,0,0,3,11.636363636363637,379.6363636363636,32.625,0.5611111111111111,0.0252112610299267,0.00011145942180424938,4512.262848728368,0.33098196027352655,0.46991077824812766,0,0,960
348,3240,105080,0.312,0.4536,17.736,1250,20,10,1,2022,0,7,3,0,0,3,9.310344827586206,301.95402298850576,32.4320987654321,1.4538461538461538,0.017591339648173207,8.860244411482876e-05,4911.507061130372,0.33921854583772393,0.46746469968387777,1,0,972
284,2890,99130,0.624,0.38880000000000003,16.1948,998,16,10,1,2022,0,8,0,1,1,3,10.17605633802817,349.0492957746479,34.30103806228374,0.6230769230769231,0.03853088645738138,0.00010265365013646897,4333.183655316541,0.33365267175572516,0.4695648854961832,0,0,867
119,2756,96852,0.432,0.2808,15.0376,667,10,10,1,2022,0,9,4,4,4,3,23.159663865546218,813.8823529411765,35.1422351233672,0.65,0.0287279885088046,0.00023912427069700386,3166.9770971216244,0.3408404580152672,0.4721145038167939,0,0,826
180,2580,93860,0.504,0.2928,14.208,1341,22,10,1,2022,0,0,2,4,4,3,14.333333333333334,521.4444444444445,36.37984496124031,0.580952380952381,0.03547297297297297,0.0001527097094964131,3519.310514059279,0.341793401319736,0.4713617276544691,1,0,774
190,3150,103550,0.576,0.4632,17.5428,165,2,11,1,2022,1,1,2,0,0,3,16.57894736842105,545.0,32.87301587301587,0.8041666666666667,0.032833983172583625,0.00016010572060281075,3957.3526459410987,0.341793401319736,0.4713617276544691,1,0,945
170,2836,98212,0.48,0.216,15.284,326,5,11,1,2022,1,2,4,1,1,3,16.68235294117647,577.7176470588236,34.63046544428773,0.45,0.031405391258832765,0.00016986063761227212,3617.761235925834,0.3408404580152672,0.4721145038167939,0,0,850
300,2980,100660,0.384,0.20879999999999999,15.872,780,12,11,1,2022,1,3,0,2,2,3,9.933333333333334,335.53333333333336,33.77852348993289,0.54375,0.024193548387096774,9.868203192264388e-05,4481.239426416777,0.33365267175572516,0.4695648854961832,0,0,894
379,3108,102836,0.432,0.2424,16.6752,525,8,11,1,2022,1,4,3,2,2,3,8.200527704485488,271.33509234828495,33.087516087516086,0.5611111111111111,0.025906735751295335,7.974374445219076e-05,4947.910081282707,0.33921854583772393,0.46746469968387777,0,0,932
210,2892,99164,0.504,0.408,16.068,499,7,11,1,2022,1,5,1,2,2,3,13.771428571428572,472.20952380952383,34.28907330567082,0.8095238095238094,0.031366691560866314,0.00013887528308084154,3919.739511359215,0.33098196027352655,0.46991077824812766,0,0,867
230,2992,100864,0.432,0.48,16.664,419,6,11,1,2022,1,6,1,2,2,3,13.008695652173913,438.53913043478263,33.711229946524064,1.1111111111111112,0.02592414786365818,0.00012897263297285367,4109.685020744374,0.33098196027352655,0.46991077824812766,0,0,897
127,3490,109330,0.312,0.4536,18.986,885,14,11,1,2022,1,7,4,3,3,3,27.480314960629922,860.8661417322835,31.326647564469916,1.4538461538461538,0.01643316127673022,0.0002513520073230579,3645.771945418249,0.3408404580152672,0.4721145038167939,0,0,1047
295,3200,104400,0.624,0.38880000000000003,17.744799999999998,548,8,11,1,2022,1,8,0,0,0,3,10.847457627118644,353.89830508474574,32.625,0.6230769230769231,0.035165231504440744,0.00010390285083446977,4619.101416287665,0.33365267175572516,0.4695648854961832,0,0,960
190,3240,105080,0.432,0.2808,17.4576,148,2,11,1,2022,1,9,2,0,0,3,17.05263157894737,553.0526315789474,32.4320987654321,0.65,0.02474566950783613,0.00016228237132610742,4014.2667213356035,0.341793401319736,0.4713617276544691,1,0,972
190,2300,89100,0.504,0.2928,12.808000000000002,772,12,11,1,2022,1,0,2,4,4,3,12.105263157894736,468.94736842105266,38.73913043478261,0.580952380952381,0.039350405996252336,0.0001358615393703113,3389.3757171360735,0.341793401319736,0.4713617276544691,0,0,690
189,3450,108650,0.576,0.4632,19.0428,1236,20,11,1,2022,1,1,2,3,3,3,18.253968253968253,574.8677248677249,31.492753623188406,0.8041666666666667,0.030247652656121997,0.00016800707090628856,4137.806809363339,0.341793401319736,0.4713617276544691,1,0,1035
210,5200,138400,0.48,0.216,27.104,1262,20,11,1,2022,1,2,1,3,3,3,24.761904761904763,659.047619047619,26.615384615384617,0.45,0.01770956316410862,0.00017891549683457197,5326.634645499546,0.33098196027352655,0.46991077824812766,1,0,1560
264,4876,132892,0.384,0.20879999999999999,25.352,306,4,12,1,2022,2,3,1,3,3,3,18.46969696969697,503.3787878787879,27.25430680885972,0.54375,0.01514673398548438,0.0001389827602090191,5551.224873586154,0.33098196027352655,0.46991077824812766,1,0,1462
281,4390,124630,0.432,0.2424,23.0852,98,1,12,1,2022,2,4,0,3,3,3,15.622775800711743,443.52313167259786,28.389521640091115,0.5611111111111111,0.018713288167310656,0.00012535325203170782,5357.117167050561,0.33365267175572516,0.4695648854961832,1,0,1317
211,4670,129390,0.576,0.4632,25.1428,42,0,12,1,2022,2,5,1,3,3,3,22.13270142180095,613.2227488151659,27.70663811563169,0.8041666666666667,0.022909142975324943,0.00017105418828194566,5033.074391846313,0.33098196027352655,0.46991077824812766,1,0,1401
128,5120,137040,0.48,0.216,26.703999999999997,1425,23,11,1,2022,1,6,4,3,3,3,40.0,1070.625,26.765625,0.45,0.017974835230677052,0.0002918855808523059,4478.25782599582,0.3408404580152672,0.4721145038167939,1,0,1536
247,4780,131260,0.384,0.20879999999999999,24.872,592,9,12,1,2022,2,7,1,3,3,3,19.352226720647774,531.417004048583,27.460251046025103,0.54375,0.015439047925377935,0.00014743430382940556,5371.378418944201,0.33098196027352655,0.46991077824812766,0,0,1434
179,4870,132790,0.432,0.2424,25.4852,171,2,12,1,2022,2,8,2,3,3,3,27.206703910614525,741.8435754189944,27.26694045174538,0.5611111111111111,0.016951014706574796,0.00020488518646445157,4873.591464383193,0.341793401319736,0.4713617276544691,1,0,1461
99,5020,135340,0.504,0.408,26.708000000000002,1222,19,11,1,2022,1,9,4,3,3,3,50.707070707070706,1367.0707070707072,26.9601593625498,0.8095238095238094,0.018870750336977684,0.0003746643321048523,4066.8207236570724,0.3408404580152672,0.4721145038167939,0,0,1506
256,2678,95526,0.432,0.48,15.094000000000001,120,1,12,1,2022,2,0,1,4,4,3,10.4609375,373.1484375,35.670649738610905,1.1111111111111112,0.028620643964489198,0.00010950879865167598,4030.7949913793987,0.33098196027352655,0.46991077824812766,1,0,803
137,3456,108752,0.312,0.4536,18.816000000000003,941,15,12,1,2022,2,1,4,3,3,3,25.226277372262775,793.8102189781022,31.46759259259259,1.4538461538461538,0.016581632653061222,0.0002319615029816718,3720.293337950643,0.3408404580152672,0.4721145038167939,0,0,1036
311,2876,98892,0.624,0.38880000000000003,16.1248,46,0,13,1,2022,3,2,0,1,1,3,9.2475884244373,317.98070739549837,34.38525730180807,0.6230769230769231,0.03869815439571343,9.351199717305038e-05,4455.572111979609,0.33365267175572516,0.4695648854961832,1,0,862
304,2980,100660,0.432,0.2808,16.1576,413,6,13,1,2022,3,3,0,2,2,3,9.802631578947368,331.11842105263156,33.77852348993289,0.65,0.02673664405604793,9.738358413418804e-05,4501.068177699302,0.33365267175572516,0.4695648854961832,0,0,894
287,3108,102836,0.504,0.2928,16.848000000000003,69,0,13,1,2022,3,4,0,2,2,3,10.829268292682928,358.3135888501742,33.087516087516086,0.580952380952381,0.02991452991452991,0.00010530619911979197,4509.925427779934,0.33365267175572516,0.4695648854961832,1,0,932
361,2892,99164,0.576,0.4632,16.2528,129,1,13,1,2022,3,5,3,2,2,3,8.011080332409973,274.6925207756233,34.28907330567082,0.8041666666666667,0.035440047253396334,8.078617575339813e-05,4695.550428468562,0.33921854583772393,0.46746469968387777,1,0,867
141,2870,98790,0.576,0.4632,16.1428,186,2,13,1,2022,3,6,4,1,1,3,20.354609929078013,700.6382978723404,34.42160278745644,0.8041666666666667,0.03568154223554773,0.0002060391732875596,3419.306235596796,0.3408404580152672,0.4721145038167939,1,0,861
368,2980,100660,0.312,0.4536,16.436,674,10,13,1,2022,3,7,3,2,2,3,8.097826086956522,273.5326086956522,33.77852348993289,1.4538461538461538,0.01898272085665612,8.044730863259012e-05,4797.043642493098,0.33921854583772393,0.46746469968387777,0,0,894
98,3200,104400,0.624,0.38880000000000003,17.744799999999998,299,4,13,1,2022,3,8,4,0,0,3,32.6530612244898,1065.3061224489795,32.625,0.6230769230769231,0.035165231504440744,0.0003127687856751896,3199.083070621089,0.3408404580152672,0.4721145038167939,1,0,960
281,3240,105080,0.432,0.2808,17.4576,1391,22,12,1,2022,2,1,0,0,0,3,11.530249110320284,373.9501779359431,32.4320987654321,0.65,0.02474566950783613,0.00010972829377921854,4573.588965548238,0.33365267175572516,0.4695648854961832,1,0,972
200,2890,99130,0.504,0.2928,15.758000000000001,1038,17,12,1,2022,2,2,2,1,1,3,14.45,495.65,34.30103806228374,0.580952380952381,0.031983754283538515,0.00014576818319378594,3855.1769340258525,0.341793401319736,0.4713617276544691,0,0,867
210,2756,96852,0.576,0.4632,15.5728,665,10,13,1,2022,3,3,1,4,4,3,13.123809523809523,461.2,35.1422351233672,0.8041666666666667,0.036987568067399564,0.00013550375339496887,3827.093157567614,0.33098196027352655,0.46991077824812766,0,0,826
194,2580,93860,0.48,0.216,14.004,1013,16,13,1,2022,3,4,2,4,4,3,13.29896907216495,483.8144329896907,36.37984496124031,0.45,0.03427592116538132,0.00014168942118223895,3608.2835792336123,0.341793401319736,0.4713617276544691,0,0,774
369,3150,103550,0.384,0.20879999999999999,16.721999999999998,1394,23,13,1,2022,3,5,3,0,0,3,8.536585365853659,280.62330623306235,32.87301587301587,0.54375,0.02296376031575171,8.243925993098657e-05,4937.370005657284,0.33921854583772393,0.46746469968387777,1,0,945
275,2836,98212,0.432,0.2424,15.3152,1087,17,13,1,2022,3,6,1,1,1,3,10.312727272727273,357.13454545454545,34.63046544428773,0.5611111111111111,0.02820727120768909,0.00010500475779667732,4246.858833267008,0.33098196027352655,0.46991077824812766,0,0,850
348,3300,106100,0.504,0.408,18.108,1110,18,13,1,2022,3,7,3,3,3,3,9.482758620689655,304.88505747126436,32.15151515151515,0.8095238095238094,0.02783300198807157,8.937567031752739e-05,4957.577619605553,0.33921854583772393,0.46746469968387777,0,0,990
284,3108,102836,0.432,0.48,17.244,1158,18,13,1,2022,3,8,0,2,2,3,10.943661971830986,362.09859154929575,33.087516087516086,1.1111111111111112,0.025052192066805846,0.00010641858854711371,4494.156329002927,0.33365267175572516,0.4695648854961832,0,0,932
119,3342,106814,0.312,0.4536,18.246000000000002,238,3,14,1,2022,4,9,4,3,3,3,28.084033613445378,897.5966386554621,31.961101137043688,1.4538461538461538,0.017099638276882604,0.00026292465045261277,3489.210697495588,0.3408404580152672,0.4721145038167939,1,0,1002
180,4100,119700,0.624,0.38880000000000003,22.244799999999998,1383,22,13,1,2022,3,0,2,3,3,3,22.77777777777778,665.0,29.195121951219512,0.6230769230769231,0.02805149967632885,0.00019029054116773416,4453.657725741354,0.341793401319736,0.4713617276544691,1,0,1230
190,5200,138400,0.432,0.2808,27.2576,1013,16,13,1,2022,3,1,2,3,3,3,27.36842105263158,728.421052631579,26.615384615384617,0.65,0.015848790795961493,0.00019774870702768483,5151.863466155273,0.341793401319736,0.4713617276544691,0,0,1560
170,4876,132892,0.504,0.2928,25.688000000000002,556,8,13,1,2022,3,2,4,3,3,3,28.68235294117647,781.7176470588236,27.25430680885972,0.580952380952381,0.01962005605730302,0.00021583205114812383,4793.695958057338,0.3408404580152672,0.4721145038167939,0,0,1462
300,4390,124630,0.576,0.4632,23.7428,171,2,14,1,2022,4,3,0,3,3,3,14.633333333333333,415.43333333333334,28.389521640091115,0.8041666666666667,0.024259986185285645,0.00011741421273636631,5475.235326929695,0.33365267175572516,0.4695648854961832,1,0,1317
189,4670,129390,0.48,0.216,24.453999999999997,432,6,14,1,2022,4,4,2,3,3,3,24.70899470899471,684.6031746031746,27.70663811563169,0.45,0.019628690602764374,0.00019096525781741021,4851.690992172053,0.341793401319736,0.4713617276544691,0,0,1401
210,5120,137040,0.384,0.20879999999999999,26.572,976,16,14,1,2022,4,5,1,3,3,3,24.38095238095238,652.5714285714286,26.765625,0.54375,0.014451302122535,0.0001779112111861674,5281.762497001471,0.33098196027352655,0.46991077824812766,0,0,1536
264,4780,131260,0.432,0.2424,25.0352,585,9,14,1,2022,4,6,1,3,3,3,18.106060606060606,497.1969696969697,27.460251046025103,0.5611111111111111,0.017255703968811913,0.00013794042820402717,5491.884661881045,0.33098196027352655,0.46991077824812766,0,0,1434
281,4870,132790,0.312,0.4536,25.886000000000003,766,12,14,1,2022,4,7,0,3,3,3,17.330960854092528,472.56227758007117,27.26694045174538,1.4538461538461538,0.012052847098817893,0.00013051405116418802,5664.134410720282,0.33365267175572516,0.4695648854961832,0,0,1461
211,5020,135340,0.624,0.38880000000000003,26.8448,778,12,14,1,2022,4,8,1,3,3,3,23.791469194312796,641.4218009478673,26.9601593625498,0.6230769230769231,0.023244725235427345,0.00017579037383118662,5233.643239476503,0.33098196027352655,0.46991077824812766,0,0,1506
128,2876,98892,0.432,0.2808,15.6376,1344,22,14,1,2022,4,9,4,1,1,3,22.46875,772.59375,34.38525730180807,0.65,0.027625722617281422,0.00022720493063139587,3314.2607263389814,0.3408404580152672,0.4721145038167939,1,0,862
247,3200,104400,0.504,0.2928,17.308,1277,21,14,1,2022,4,0,1,0,0,3,12.955465587044534,422.67206477732793,32.625,0.580952380952381,0.029119482320314305,0.0001240944979601967,4353.606204986644,0.33098196027352655,0.46991077824812766,1,0,960
179,2870,98790,0.576,0.4632,16.1428,1239,20,14,1,2022,4,1,2,1,1,3,16.033519553072626,551.8994413407821,34.42160278745644,0.8041666666666667,0.03568154223554773,0.0001622990135952285,3702.3940362219164,0.341793401319736,0.4713617276544691,1,0,861
99,3100,102700,0.48,0.216,16.604,670,10,14,1,2022,4,2,4,2,2,3,31.31313131313131,1037.3737373737374,33.12903225806452,0.45,0.02890869669959046,0.00030489903907625425,3158.802288713791,0.3408404580152672,0.4721145038167939,0,0,930
256,3200,104400,0.384,0.20879999999999999,16.971999999999998,147,2,15,1,2022,5,3,1,0,0,3,12.5,407.8125,32.625,0.54375,0.022625500824888053,0.00011973180076628352,4405.854465777919,0.33098196027352655,0.46991077824812766,1,1,960
137,3240,105080,0.432,0.2424,17.3352,476,7,15,1,2022,5,4,4,0,0,3,23.64963503649635,767.007299270073,32.4320987654321,0.5611111111111111,0.02492039318842586,0.0002250631427150395,3599.663301843857,0.3408404580152672,0.4721145038167939,0,1,972
311,2890,99130,0.504,0.408,16.058,1164,19,15,1,2022,5,5,0,1,1,3,9.292604501607718,318.7459807073955,34.30103806228374,0.8095238095238094,0.03138622493461203,9.37415969091871e-05,4466.367410769569,0.33365267175572516,0.4695648854961832,0,1,867
304,2756,96852,0.432,0.48,15.484,674,10,15,1,2022,5,6,0,4,4,3,9.06578947368421,318.5921052631579,35.1422351233672,1.1111111111111112,0.027899767501937484,9.360456648994559e-05,4329.327732605796,0.33365267175572516,0.4695648854961832,0,1,826
287,2580,93860,0.312,0.4536,14.436,890,14,15,1,2022,5,7,0,4,4,3,8.989547038327526,327.0383275261324,36.37984496124031,1.4538461538461538,0.021612635078969242,9.577612442283748e-05,4111.440890473252,0.33365267175572516,0.4695648854961832,0,1,774
361,3150,103550,0.624,0.38880000000000003,17.494799999999998,967,15,15,1,2022,5,8,3,0,0,3,8.725761772853186,286.8421052631579,32.87301587301587,0.6230769230769231,0.035667741271692165,8.426616873832145e-05,4901.427912324928,0.33921854583772393,0.46746469968387777,0,1,945
141,2836,98212,0.432,0.2808,15.4376,861,14,15,1,2022,5,9,4,1,1,3,20.113475177304963,696.5390070921986,34.63046544428773,0.65,0.027983624397574753,0.0002047965134332359,3399.094964187576,0.3408404580152672,0.4721145038167939,0,1,850
368,3300,106100,0.504,0.2928,17.808,894,14,15,1,2022,5,0,3,3,3,3,8.967391304347826,288.3152173913044,32.15151515151515,0.580952380952381,0.02830188679245283,8.451829693070524e-05,5050.786924391403,0.33921854583772393,0.46746469968387777,0,1,990
98,3108,102836,0.576,0.4632,17.3328,786,12,15,1,2022,5,1,4,2,2,3,31.714285714285715,1049.3469387755101,33.087516087516086,0.8041666666666667,0.033231791747438386,0.0003083967259936765,3152.226534475687,0.3408404580152672,0.4721145038167939,0,1,932
113,1920,82640,0.48,0.216,10.704,245,3,15,1,2022,5,2,4,4,4,3,16.991150442477878,731.3274336283185,43.041666666666664,0.45,0.04484304932735426,0.00020560443420229762,2617.319014241051,0.3408404580152672,0.4721145038167939,1,1,576
337,2450,91650,0.384,0.20879999999999999,13.222,1184,19,15,1,2022,5,3,3,4,4,3,7.270029673590504,271.9584569732938,37.40816326530612,0.54375,0.02904250491604901,7.932383713683038e-05,4229.69921685802,0.33921854583772393,0.46746469968387777,0,1,735
104,2678,95526,0.432,0.2424,14.5252,95,1,16,1,2022,6,4,4,4,4,3,25.75,918.5192307692307,35.670649738610905,0.5611111111111111,0.029741414920276484,0.0002695601197579717,2985.303578629397,0.3408404580152672,0.4721145038167939,1,1,803
257,3456,108752,0.312,0.4536,18.816000000000003,698,11,16,1,2022,6,5,1,3,3,3,13.447470817120623,423.15953307392994,31.46759259259259,1.4538461538461538,0.016581632653061222,0.00012365262999412078,4588.260177040133,0.33098196027352655,0.46991077824812766,0,1,1036
